filename,width,height,class,xmin,ymin,xmax,ymax
frame_no_04562.jpg,1920,1080,1,1658,682,1918,1056
frame_no_04562.jpg,1920,1080,5,991,122,1048,355
frame_no_03504.jpg,1920,1080,1,1518,685,1858,1067
frame_no_03504.jpg,1920,1080,3,1035,140,1077,298
frame_no_03504.jpg,1920,1080,5,965,109,1035,295
frame_no_18842.jpg,1920,1080,1,1124,682,1669,1069
frame_no_18842.jpg,1920,1080,3,18,828,329,1080
frame_no_18842.jpg,1920,1080,7,1365,392,1612,742
frame_no_05268.jpg,1920,1080,1,1396,662,1679,1067
frame_no_05268.jpg,1920,1080,2,301,417,669,1051
frame_no_05268.jpg,1920,1080,3,1022,145,1064,321
frame_no_05268.jpg,1920,1080,5,1334,301,1599,747
frame_no_05268.jpg,1920,1080,6,991,135,1033,321
frame_no_05268.jpg,1920,1080,7,1087,145,1129,277
frame_no_14184.jpg,1920,1080,1,1474,698,1708,1074
frame_no_14184.jpg,1920,1080,2,672,758,1173,1085
frame_no_14184.jpg,1920,1080,3,163,423,389,890
frame_no_14184.jpg,1920,1080,4,1131,490,1399,815
frame_no_14184.jpg,1920,1080,7,38,602,423,1082
frame_no_19811.jpg,1920,1080,2,716,973,913,1072
frame_no_19811.jpg,1920,1080,7,1427,363,1625,726
frame_no_14692.jpg,1920,1080,1,1485,721,1796,1074
frame_no_14692.jpg,1920,1080,4,443,449,700,1072
frame_no_14692.jpg,1920,1080,7,5,493,389,1074
frame_no_12983.jpg,1920,1080,1,1448,726,1729,1072
frame_no_12983.jpg,1920,1080,2,446,308,755,1002
frame_no_12983.jpg,1920,1080,3,1134,321,1305,820
frame_no_12983.jpg,1920,1080,7,41,703,412,1074
frame_no_15043.jpg,1920,1080,1,1487,724,1788,1077
frame_no_15043.jpg,1920,1080,2,747,633,1181,1061
frame_no_15043.jpg,1920,1080,4,275,636,586,1069
frame_no_17557.jpg,1920,1080,1,1422,690,1682,1080
frame_no_17557.jpg,1920,1080,7,1365,402,1609,742
frame_no_07576.jpg,1920,1080,1,1547,695,1890,1072
frame_no_07576.jpg,1920,1080,5,1105,137,1227,498
frame_no_07576.jpg,1920,1080,6,1059,376,1355,838
frame_no_07576.jpg,1920,1080,7,885,194,1038,532
frame_no_17756.jpg,1920,1080,1,1394,672,1705,1080
frame_no_17756.jpg,1920,1080,7,1362,402,1612,742
frame_no_00136.jpg,1920,1080,1,1526,721,1819,1074
frame_no_18112.jpg,1920,1080,1,1430,677,1682,1077
frame_no_18112.jpg,1920,1080,7,1378,392,1617,739
frame_no_11677.jpg,1920,1080,1,1412,758,1703,1082
frame_no_11677.jpg,1920,1080,3,1134,443,1391,817
frame_no_11677.jpg,1920,1080,4,314,791,630,1077
frame_no_15968.jpg,1920,1080,1,1531,682,1812,1072
frame_no_15968.jpg,1920,1080,4,5,524,238,1030
frame_no_15968.jpg,1920,1080,7,1368,402,1604,739
frame_no_16472.jpg,1920,1080,1,1365,711,1736,1080
frame_no_16472.jpg,1920,1080,7,1368,399,1607,742
frame_no_08708.jpg,1920,1080,1,1617,667,1947,1072
frame_no_08708.jpg,1920,1080,3,957,173,1041,358
frame_no_08708.jpg,1920,1080,6,1313,417,1570,799
frame_no_08708.jpg,1920,1080,7,23,680,392,1077
frame_no_10103.jpg,1920,1080,7,106,776,649,1082
frame_no_10103.jpg,1920,1080,1,1438,724,1822,1077
frame_no_10103.jpg,1920,1080,3,1165,420,1412,815
frame_no_10103.jpg,1920,1080,4,1046,301,1215,578
frame_no_09172.jpg,1920,1080,1,1643,700,1928,1080
frame_no_09172.jpg,1920,1080,3,1007,142,1054,306
frame_no_09172.jpg,1920,1080,4,1118,173,1194,412
frame_no_09172.jpg,1920,1080,6,1090,147,1126,275
frame_no_09172.jpg,1920,1080,7,23,716,337,1056
frame_no_02376.jpg,1920,1080,1,1495,721,1788,1069
frame_no_02376.jpg,1920,1080,4,1103,155,1155,373
frame_no_05933.jpg,1920,1080,1,1485,724,1877,1082
frame_no_05933.jpg,1920,1080,4,0,721,116,986
frame_no_05933.jpg,1920,1080,5,1137,524,1414,906
frame_no_05933.jpg,1920,1080,6,893,210,1072,599
frame_no_05933.jpg,1920,1080,7,1126,109,1176,288
frame_no_03301.jpg,1920,1080,1,1570,682,1853,1059
frame_no_03563.jpg,1920,1080,1,1568,687,1853,1067
frame_no_03563.jpg,1920,1080,3,1041,142,1087,301
frame_no_03563.jpg,1920,1080,4,1105,147,1155,308
frame_no_03563.jpg,1920,1080,5,983,106,1048,321
frame_no_06492.jpg,1920,1080,1,1643,703,1934,1080
frame_no_06492.jpg,1920,1080,2,700,986,911,1072
frame_no_06492.jpg,1920,1080,3,874,308,1059,669
frame_no_06492.jpg,1920,1080,5,1391,298,1682,745
frame_no_06492.jpg,1920,1080,6,1072,376,1352,812
frame_no_06492.jpg,1920,1080,7,1121,135,1191,337
frame_no_17012.jpg,1920,1080,3,12,835,270,1074
frame_no_17012.jpg,1920,1080,7,1365,389,1609,750
frame_no_12672.jpg,1920,1080,1,1412,726,1710,1077
frame_no_12672.jpg,1920,1080,3,1137,430,1394,825
frame_no_12672.jpg,1920,1080,7,132,711,490,1077
frame_no_03496.jpg,1920,1080,1,1568,687,1851,1069
frame_no_03496.jpg,1920,1080,3,1035,140,1077,298
frame_no_03496.jpg,1920,1080,4,1121,173,1253,386
frame_no_03496.jpg,1920,1080,5,973,114,1033,293
frame_no_07885.jpg,1920,1080,1,1536,682,1902,1074
frame_no_07885.jpg,1920,1080,3,1069,277,1186,771
frame_no_07885.jpg,1920,1080,4,508,407,778,1015
frame_no_07885.jpg,1920,1080,6,1277,402,1604,804
frame_no_07885.jpg,1920,1080,7,908,295,1155,794
frame_no_11995.jpg,1920,1080,1,1461,737,1736,1069
frame_no_11995.jpg,1920,1080,3,1152,436,1399,825
frame_no_11995.jpg,1920,1080,4,324,765,638,1074
frame_no_11995.jpg,1920,1080,7,62,589,355,1085
frame_no_07476.jpg,1920,1080,1,1539,848,1827,1072
frame_no_07476.jpg,1920,1080,5,1422,285,1669,812
frame_no_07476.jpg,1920,1080,6,1077,392,1352,833
frame_no_07476.jpg,1920,1080,7,877,223,1046,532
frame_no_17654.jpg,1920,1080,1,1375,675,1705,1080
frame_no_17654.jpg,1920,1080,7,1362,402,1612,742
frame_no_01506.jpg,1920,1080,1,1472,685,1729,1067
frame_no_01506.jpg,1920,1080,3,88,872,314,1077
frame_no_02696.jpg,1920,1080,1,1521,726,1822,1074
frame_no_02696.jpg,1920,1080,3,989,155,1054,379
frame_no_02696.jpg,1920,1080,4,1033,116,1108,355
frame_no_12420.jpg,1920,1080,1,1422,719,1703,1077
frame_no_12420.jpg,1920,1080,2,703,989,919,1074
frame_no_12420.jpg,1920,1080,3,1134,438,1396,828
frame_no_12420.jpg,1920,1080,7,5,573,184,1067
frame_no_02652.jpg,1920,1080,1,1526,726,1822,1077
frame_no_02652.jpg,1920,1080,4,1064,150,1118,350
frame_no_02652.jpg,1920,1080,5,1007,111,1077,368
frame_no_06253.jpg,1920,1080,1,1368,685,1749,1069
frame_no_06253.jpg,1920,1080,2,469,654,939,1064
frame_no_06253.jpg,1920,1080,5,1318,288,1607,732
frame_no_06253.jpg,1920,1080,6,929,366,1194,833
frame_no_06253.jpg,1920,1080,7,1113,132,1189,316
frame_no_05610.jpg,1920,1080,1,1557,719,1861,1080
frame_no_05610.jpg,1920,1080,3,989,153,1061,301
frame_no_05610.jpg,1920,1080,4,0,721,116,994
frame_no_05610.jpg,1920,1080,5,1116,516,1420,924
frame_no_05610.jpg,1920,1080,7,1105,116,1155,288
frame_no_11253.jpg,1920,1080,1,1451,737,1729,1067
frame_no_11253.jpg,1920,1080,3,1139,449,1401,828
frame_no_11253.jpg,1920,1080,4,285,768,636,1074
frame_no_11253.jpg,1920,1080,7,-5,732,244,1064
frame_no_13533.jpg,1920,1080,1,1337,690,1703,1064
frame_no_13533.jpg,1920,1080,2,752,846,1202,1082
frame_no_13533.jpg,1920,1080,3,968,329,1121,532
frame_no_13533.jpg,1920,1080,4,1183,306,1298,643
frame_no_13533.jpg,1920,1080,7,503,565,794,1061
frame_no_07335.jpg,1920,1080,1,1243,638,1609,1064
frame_no_07335.jpg,1920,1080,4,353,555,662,1067
frame_no_07335.jpg,1920,1080,5,1407,327,1703,763
frame_no_07335.jpg,1920,1080,6,1072,397,1360,815
frame_no_07335.jpg,1920,1080,7,908,179,1033,532
frame_no_09195.jpg,1920,1080,1,1638,700,1926,1072
frame_no_09195.jpg,1920,1080,3,1007,147,1051,308
frame_no_09195.jpg,1920,1080,4,1129,176,1204,407
frame_no_09195.jpg,1920,1080,6,1087,147,1129,277
frame_no_05111.jpg,1920,1080,1,1422,771,1864,1077
frame_no_05111.jpg,1920,1080,2,7,534,301,1061
frame_no_05111.jpg,1920,1080,3,989,135,1048,329
frame_no_05111.jpg,1920,1080,4,1048,179,1131,441
frame_no_05111.jpg,1920,1080,5,1220,295,1542,797
frame_no_12043.jpg,1920,1080,1,1459,737,1736,1069
frame_no_12043.jpg,1920,1080,3,1129,454,1383,820
frame_no_12043.jpg,1920,1080,4,319,765,641,1074
frame_no_12043.jpg,1920,1080,7,51,610,350,1080
frame_no_12532.jpg,1920,1080,1,1448,732,1723,1072
frame_no_12532.jpg,1920,1080,3,1137,441,1399,828
frame_no_12532.jpg,1920,1080,7,-2,503,308,1072
frame_no_16470.jpg,1920,1080,1,1368,711,1736,1080
frame_no_16470.jpg,1920,1080,7,1370,399,1607,739
frame_no_15134.jpg,1920,1080,1,1451,721,1838,1072
frame_no_15134.jpg,1920,1080,2,724,651,1220,1077
frame_no_15134.jpg,1920,1080,4,199,695,586,1082
frame_no_15134.jpg,1920,1080,7,293,384,550,916
frame_no_19471.jpg,1920,1080,2,726,963,973,1072
frame_no_19471.jpg,1920,1080,4,5,584,212,963
frame_no_19471.jpg,1920,1080,7,1350,397,1620,726
frame_no_01457.jpg,1920,1080,1,1487,693,1760,1061
frame_no_16520.jpg,1920,1080,1,1479,708,1755,1080
frame_no_16520.jpg,1920,1080,7,1368,394,1609,739
frame_no_11555.jpg,1920,1080,1,1386,667,1687,1069
frame_no_11555.jpg,1920,1080,3,1139,441,1394,817
frame_no_11555.jpg,1920,1080,4,311,760,636,1077
frame_no_06229.jpg,1920,1080,1,1453,726,1775,1069
frame_no_06229.jpg,1920,1080,2,2,667,368,1072
frame_no_06229.jpg,1920,1080,3,983,145,1046,324
frame_no_06229.jpg,1920,1080,5,1269,306,1539,830
frame_no_06229.jpg,1920,1080,6,843,373,1121,747
frame_no_06229.jpg,1920,1080,7,1116,132,1189,319
frame_no_10312.jpg,1920,1080,1,1500,739,1793,1072
frame_no_10312.jpg,1920,1080,3,1168,417,1391,807
frame_no_00925.jpg,1920,1080,1,1523,682,1858,1064
frame_no_13359.jpg,1920,1080,1,1350,695,1710,1069
frame_no_13359.jpg,1920,1080,2,734,721,1176,1074
frame_no_13359.jpg,1920,1080,3,1028,264,1178,664
frame_no_13359.jpg,1920,1080,4,366,568,656,1067
frame_no_13359.jpg,1920,1080,7,617,340,893,970
frame_no_10897.jpg,1920,1080,1,1542,729,1825,1069
frame_no_10897.jpg,1920,1080,3,1147,438,1396,815
frame_no_10897.jpg,1920,1080,4,298,734,636,1077
frame_no_10729.jpg,1920,1080,1,1539,729,1825,1072
frame_no_10729.jpg,1920,1080,3,1152,441,1375,820
frame_no_10729.jpg,1920,1080,4,288,742,643,1072
frame_no_15386.jpg,1920,1080,1,1479,716,1783,1074
frame_no_15386.jpg,1920,1080,2,786,846,1108,1064
frame_no_15386.jpg,1920,1080,7,1217,314,1448,822
frame_no_01587.jpg,1920,1080,1,1485,724,1791,1059
frame_no_01587.jpg,1920,1080,4,628,397,843,991
frame_no_18922.jpg,1920,1080,1,1170,680,1690,1080
frame_no_18922.jpg,1920,1080,3,15,828,347,1080
frame_no_18922.jpg,1920,1080,7,1368,392,1609,739
frame_no_12019.jpg,1920,1080,1,1464,737,1739,1069
frame_no_12019.jpg,1920,1080,3,1134,449,1383,825
frame_no_12019.jpg,1920,1080,4,319,768,641,1074
frame_no_12019.jpg,1920,1080,7,44,594,353,1082
frame_no_00923.jpg,1920,1080,1,1557,687,1851,1064
frame_no_10072.jpg,1920,1080,1,1497,726,1796,1082
frame_no_10072.jpg,1920,1080,3,1163,425,1422,820
frame_no_10072.jpg,1920,1080,4,1111,295,1233,558
frame_no_14178.jpg,1920,1080,1,1453,693,1656,1074
frame_no_14178.jpg,1920,1080,2,672,758,1173,1085
frame_no_14178.jpg,1920,1080,3,163,423,389,890
frame_no_14178.jpg,1920,1080,4,1108,490,1370,822
frame_no_14178.jpg,1920,1080,7,38,602,423,1082
frame_no_07790.jpg,1920,1080,1,1557,680,1892,1059
frame_no_07790.jpg,1920,1080,3,919,171,1059,392
frame_no_07790.jpg,1920,1080,6,1298,394,1562,833
frame_no_07790.jpg,1920,1080,7,957,254,1178,789
frame_no_03482.jpg,1920,1080,1,1523,682,1861,1072
frame_no_03482.jpg,1920,1080,3,1035,142,1080,301
frame_no_03482.jpg,1920,1080,4,1121,166,1220,368
frame_no_03482.jpg,1920,1080,5,973,114,1035,290
frame_no_19502.jpg,1920,1080,7,1352,402,1620,732
frame_no_13117.jpg,1920,1080,1,1381,662,1677,1067
frame_no_13117.jpg,1920,1080,2,277,366,672,1064
frame_no_13117.jpg,1920,1080,3,1025,241,1160,682
frame_no_05324.jpg,1920,1080,1,1401,649,1700,1069
frame_no_05324.jpg,1920,1080,2,451,454,794,1064
frame_no_05324.jpg,1920,1080,3,986,135,1051,327
frame_no_05324.jpg,1920,1080,5,1272,298,1560,760
frame_no_05324.jpg,1920,1080,7,1105,119,1163,285
frame_no_07495.jpg,1920,1080,1,1575,841,1840,1074
frame_no_07495.jpg,1920,1080,5,1394,254,1640,729
frame_no_07495.jpg,1920,1080,6,1082,392,1355,817
frame_no_07495.jpg,1920,1080,7,874,205,1051,524
frame_no_08248.jpg,1920,1080,1,1505,716,1788,1085
frame_no_08248.jpg,1920,1080,3,965,192,1056,324
frame_no_08248.jpg,1920,1080,6,1303,410,1562,789
frame_no_08248.jpg,1920,1080,7,864,282,1092,781
frame_no_14132.jpg,1920,1080,1,1472,680,1705,1064
frame_no_14132.jpg,1920,1080,2,680,760,1181,1082
frame_no_14132.jpg,1920,1080,3,150,438,368,833
frame_no_14132.jpg,1920,1080,4,1199,488,1443,760
frame_no_14132.jpg,1920,1080,7,72,534,454,1074
frame_no_03526.jpg,1920,1080,1,1523,685,1861,1069
frame_no_03526.jpg,1920,1080,3,1046,140,1090,298
frame_no_03526.jpg,1920,1080,4,1111,142,1170,342
frame_no_03526.jpg,1920,1080,5,994,106,1056,295
frame_no_06158.jpg,1920,1080,1,1562,721,1848,1082
frame_no_06158.jpg,1920,1080,3,1012,176,1098,423
frame_no_06158.jpg,1920,1080,5,1131,519,1417,903
frame_no_06158.jpg,1920,1080,6,859,373,1142,729
frame_no_06158.jpg,1920,1080,7,1118,129,1178,314
frame_no_10001.jpg,1920,1080,1,1497,729,1799,1080
frame_no_10001.jpg,1920,1080,3,1168,420,1412,815
frame_no_10001.jpg,1920,1080,4,1092,295,1217,540
frame_no_10001.jpg,1920,1080,7,31,698,399,1074
frame_no_06667.jpg,1920,1080,1,1630,680,1905,1074
frame_no_06667.jpg,1920,1080,3,945,233,1113,649
frame_no_06667.jpg,1920,1080,5,1396,311,1690,745
frame_no_06667.jpg,1920,1080,6,1054,386,1352,807
frame_no_06667.jpg,1920,1080,7,1121,137,1194,345
frame_no_19041.jpg,1920,1080,1,1412,908,1609,1074
frame_no_19041.jpg,1920,1080,3,12,830,342,1074
frame_no_19041.jpg,1920,1080,7,1368,389,1609,745
frame_no_19048.jpg,1920,1080,1,1339,841,1578,1067
frame_no_19048.jpg,1920,1080,3,10,820,267,1072
frame_no_19048.jpg,1920,1080,7,1368,386,1609,750
frame_no_09544.jpg,1920,1080,1,1549,672,1884,1069
frame_no_09544.jpg,1920,1080,3,578,415,794,1009
frame_no_07873.jpg,1920,1080,1,1542,682,1905,1074
frame_no_07873.jpg,1920,1080,3,1054,267,1209,784
frame_no_07873.jpg,1920,1080,4,402,420,687,1009
frame_no_07873.jpg,1920,1080,6,1277,399,1594,812
frame_no_07873.jpg,1920,1080,7,887,311,1142,815
frame_no_18175.jpg,1920,1080,2,1240,737,1679,1067
frame_no_18175.jpg,1920,1080,7,1368,397,1609,742
frame_no_06862.jpg,1920,1080,1,1666,664,1923,1064
frame_no_06862.jpg,1920,1080,3,1002,142,1048,301
frame_no_06862.jpg,1920,1080,5,1420,314,1710,729
frame_no_06862.jpg,1920,1080,6,1072,407,1329,810
frame_no_06862.jpg,1920,1080,7,1129,140,1202,345
frame_no_14197.jpg,1920,1080,1,1456,693,1653,1072
frame_no_14197.jpg,1920,1080,2,672,760,1176,1085
frame_no_14197.jpg,1920,1080,3,168,420,386,887
frame_no_14197.jpg,1920,1080,4,1202,485,1440,797
frame_no_14197.jpg,1920,1080,7,33,604,425,1080
frame_no_19382.jpg,1920,1080,2,729,963,965,1072
frame_no_19382.jpg,1920,1080,4,116,402,277,799
frame_no_19382.jpg,1920,1080,7,1365,392,1612,750
frame_no_15503.jpg,1920,1080,1,1479,724,1773,1080
frame_no_15503.jpg,1920,1080,4,314,454,537,1054
frame_no_15503.jpg,1920,1080,7,1318,345,1586,732
frame_no_11312.jpg,1920,1080,1,1391,667,1684,1072
frame_no_11312.jpg,1920,1080,3,1144,441,1394,822
frame_no_11312.jpg,1920,1080,4,290,771,630,1074
frame_no_11312.jpg,1920,1080,7,2,830,223,1072
frame_no_04595.jpg,1920,1080,1,1632,690,1915,1061
frame_no_04595.jpg,1920,1080,5,996,111,1059,363
frame_no_09640.jpg,1920,1080,1,1503,675,1864,1064
frame_no_09640.jpg,1920,1080,3,1155,441,1427,835
frame_no_09640.jpg,1920,1080,4,1173,264,1261,454
frame_no_19483.jpg,1920,1080,2,734,963,957,1072
frame_no_19483.jpg,1920,1080,7,1350,397,1620,729
frame_no_16439.jpg,1920,1080,1,1368,716,1742,1082
frame_no_16439.jpg,1920,1080,7,1368,399,1607,739
frame_no_04689.jpg,1920,1080,1,1630,685,1910,1067
frame_no_04689.jpg,1920,1080,4,1067,142,1126,314
frame_no_04689.jpg,1920,1080,5,976,111,1048,355
frame_no_14031.jpg,1920,1080,1,1357,695,1708,1069
frame_no_14031.jpg,1920,1080,2,677,760,1178,1080
frame_no_14031.jpg,1920,1080,3,142,428,257,771
frame_no_14031.jpg,1920,1080,4,1318,371,1490,739
frame_no_14031.jpg,1920,1080,7,192,529,524,1080
frame_no_08299.jpg,1920,1080,1,1443,708,1819,1069
frame_no_08299.jpg,1920,1080,3,983,168,1059,386
frame_no_08299.jpg,1920,1080,6,1303,410,1568,828
frame_no_08299.jpg,1920,1080,7,978,319,1217,815
frame_no_08199.jpg,1920,1080,1,1451,708,1812,1082
frame_no_08199.jpg,1920,1080,3,968,184,1067,358
frame_no_08199.jpg,1920,1080,6,1305,407,1565,794
frame_no_08199.jpg,1920,1080,7,861,303,1095,794
frame_no_08742.jpg,1920,1080,1,1638,662,1936,1067
frame_no_08742.jpg,1920,1080,2,703,986,898,1069
frame_no_08742.jpg,1920,1080,3,978,168,1043,358
frame_no_08742.jpg,1920,1080,6,1316,423,1578,791
frame_no_08742.jpg,1920,1080,7,31,719,399,1077
frame_no_05317.jpg,1920,1080,1,1396,651,1661,1067
frame_no_05317.jpg,1920,1080,2,454,449,786,1064
frame_no_05317.jpg,1920,1080,3,986,135,1051,324
frame_no_05317.jpg,1920,1080,5,1321,288,1581,750
frame_no_05317.jpg,1920,1080,7,1098,119,1160,285
frame_no_04029.jpg,1920,1080,1,1448,693,1731,1067
frame_no_04029.jpg,1920,1080,4,1121,140,1178,308
frame_no_04029.jpg,1920,1080,5,978,137,1056,368
frame_no_04295.jpg,1920,1080,1,1627,690,1913,1061
frame_no_04295.jpg,1920,1080,5,996,116,1056,368
frame_no_04408.jpg,1920,1080,1,1640,675,1915,1056
frame_no_04408.jpg,1920,1080,5,981,116,1051,360
frame_no_15078.jpg,1920,1080,1,1500,716,1786,1077
frame_no_15078.jpg,1920,1080,2,734,625,1181,1067
frame_no_15078.jpg,1920,1080,4,267,641,594,1074
frame_no_15795.jpg,1920,1080,1,1687,659,1902,1051
frame_no_15795.jpg,1920,1080,3,0,721,220,1077
frame_no_15795.jpg,1920,1080,7,1342,402,1612,737
frame_no_11339.jpg,1920,1080,1,1407,669,1661,1061
frame_no_11339.jpg,1920,1080,3,1134,436,1388,820
frame_no_11339.jpg,1920,1080,4,295,768,630,1077
frame_no_12456.jpg,1920,1080,1,1456,726,1721,1067
frame_no_12456.jpg,1920,1080,2,687,965,916,1069
frame_no_12456.jpg,1920,1080,3,1131,441,1394,828
frame_no_07920.jpg,1920,1080,1,1539,669,1890,1059
frame_no_07920.jpg,1920,1080,3,877,257,978,516
frame_no_07920.jpg,1920,1080,6,1282,412,1594,812
frame_no_07920.jpg,1920,1080,7,921,259,1137,597
frame_no_18888.jpg,1920,1080,1,1111,664,1674,1077
frame_no_18888.jpg,1920,1080,3,15,825,290,1080
frame_no_18888.jpg,1920,1080,7,1368,394,1609,734
frame_no_15368.jpg,1920,1080,1,1430,721,1814,1072
frame_no_15368.jpg,1920,1080,2,799,843,1095,1051
frame_no_15368.jpg,1920,1080,4,225,721,511,1085
frame_no_15368.jpg,1920,1080,7,1038,314,1269,830
frame_no_06145.jpg,1920,1080,1,1583,716,1879,1080
frame_no_06145.jpg,1920,1080,3,996,186,1092,467
frame_no_06145.jpg,1920,1080,4,2,721,116,981
frame_no_06145.jpg,1920,1080,5,1131,521,1417,898
frame_no_06145.jpg,1920,1080,7,1121,132,1176,314
frame_no_13262.jpg,1920,1080,1,1362,690,1713,1080
frame_no_13262.jpg,1920,1080,2,776,599,1334,1072
frame_no_13262.jpg,1920,1080,3,937,228,1124,646
frame_no_13262.jpg,1920,1080,4,314,399,565,965
frame_no_13262.jpg,1920,1080,7,591,334,830,937
frame_no_04712.jpg,1920,1080,1,1630,687,1913,1061
frame_no_04712.jpg,1920,1080,4,1085,137,1144,332
frame_no_04712.jpg,1920,1080,5,976,114,1048,353
frame_no_07108.jpg,1920,1080,1,1552,677,1866,1069
frame_no_07108.jpg,1920,1080,5,1420,308,1710,726
frame_no_07108.jpg,1920,1080,6,1087,397,1339,794
frame_no_07108.jpg,1920,1080,7,1129,140,1202,345
frame_no_01489.jpg,1920,1080,1,1472,690,1731,1064
frame_no_01489.jpg,1920,1080,2,698,981,921,1074
frame_no_07338.jpg,1920,1080,1,1261,638,1609,1064
frame_no_07338.jpg,1920,1080,4,353,545,623,1067
frame_no_07338.jpg,1920,1080,5,1404,327,1703,773
frame_no_07338.jpg,1920,1080,6,1072,394,1362,820
frame_no_07338.jpg,1920,1080,7,906,179,1035,529
frame_no_19678.jpg,1920,1080,2,732,965,952,1072
frame_no_19678.jpg,1920,1080,7,1365,392,1612,745
frame_no_01350.jpg,1920,1080,1,1536,721,1822,1064
frame_no_01350.jpg,1920,1080,3,93,869,324,1074
frame_no_19319.jpg,1920,1080,1,1113,820,1490,1074
frame_no_19319.jpg,1920,1080,2,724,960,970,1069
frame_no_19319.jpg,1920,1080,4,18,430,249,913
frame_no_19319.jpg,1920,1080,7,1368,392,1612,750
frame_no_01543.jpg,1920,1080,1,1417,713,1814,1074
frame_no_09684.jpg,1920,1080,1,1578,690,1856,1069
frame_no_09684.jpg,1920,1080,3,1163,425,1505,835
frame_no_09684.jpg,1920,1080,4,1165,231,1259,456
frame_no_00931.jpg,1920,1080,1,1529,677,1856,1061
frame_no_12825.jpg,1920,1080,1,1417,716,1705,1077
frame_no_12825.jpg,1920,1080,3,1152,459,1394,820
frame_no_05407.jpg,1920,1080,1,1412,693,1765,1077
frame_no_05407.jpg,1920,1080,2,218,532,711,1069
frame_no_05407.jpg,1920,1080,3,1038,150,1092,332
frame_no_05407.jpg,1920,1080,4,0,721,119,999
frame_no_05407.jpg,1920,1080,5,1163,303,1459,815
frame_no_05407.jpg,1920,1080,6,983,140,1051,327
frame_no_05407.jpg,1920,1080,7,1105,119,1157,285
frame_no_15835.jpg,1920,1080,1,1448,690,1809,1077
frame_no_15835.jpg,1920,1080,3,67,768,345,1072
frame_no_15835.jpg,1920,1080,7,1347,397,1612,737
frame_no_02119.jpg,1920,1080,1,1448,708,1817,1080
frame_no_02119.jpg,1920,1080,3,366,503,654,1072
frame_no_02119.jpg,1920,1080,4,1100,166,1160,340
frame_no_02119.jpg,1920,1080,5,981,114,1035,290
frame_no_03315.jpg,1920,1080,1,1575,687,1851,1067
frame_no_08035.jpg,1920,1080,1,1614,693,1900,1080
frame_no_08035.jpg,1920,1080,4,1041,197,1142,527
frame_no_08035.jpg,1920,1080,6,1311,392,1573,713
frame_no_08035.jpg,1920,1080,7,864,272,1087,791
frame_no_08683.jpg,1920,1080,1,1643,685,1934,1064
frame_no_08683.jpg,1920,1080,3,970,166,1046,358
frame_no_08683.jpg,1920,1080,6,1318,420,1573,778
frame_no_08683.jpg,1920,1080,7,7,682,379,1080
frame_no_03362.jpg,1920,1080,1,1526,685,1864,1069
frame_no_03362.jpg,1920,1080,3,1025,122,1067,298
frame_no_03362.jpg,1920,1080,5,978,111,1033,308
frame_no_10837.jpg,1920,1080,1,1547,726,1827,1077
frame_no_10837.jpg,1920,1080,3,1139,438,1391,820
frame_no_10837.jpg,1920,1080,4,298,734,633,1077
frame_no_14120.jpg,1920,1080,1,1474,672,1726,1064
frame_no_14120.jpg,1920,1080,2,680,758,1176,1082
frame_no_14120.jpg,1920,1080,3,147,420,368,802
frame_no_14120.jpg,1920,1080,4,1243,469,1479,742
frame_no_06298.jpg,1920,1080,1,1375,662,1739,1069
frame_no_06298.jpg,1920,1080,2,708,989,903,1072
frame_no_06298.jpg,1920,1080,3,965,173,1046,314
frame_no_06298.jpg,1920,1080,5,1375,295,1653,734
frame_no_06298.jpg,1920,1080,6,1074,392,1334,820
frame_no_06298.jpg,1920,1080,7,1108,137,1181,324
frame_no_16718.jpg,1920,1080,1,1612,693,1890,1082
frame_no_16718.jpg,1920,1080,7,1365,389,1609,750
frame_no_02256.jpg,1920,1080,1,1500,719,1788,1074
frame_no_02256.jpg,1920,1080,3,994,319,1217,807
frame_no_02256.jpg,1920,1080,4,1150,168,1233,389
frame_no_02256.jpg,1920,1080,5,1002,109,1061,329
frame_no_06916.jpg,1920,1080,1,1586,675,1926,1061
frame_no_06916.jpg,1920,1080,3,981,145,1051,311
frame_no_06916.jpg,1920,1080,5,1422,314,1710,724
frame_no_06916.jpg,1920,1080,6,1080,402,1355,820
frame_no_06916.jpg,1920,1080,7,1129,140,1202,347
frame_no_11610.jpg,1920,1080,1,1464,771,1736,1077
frame_no_11610.jpg,1920,1080,3,1142,441,1394,820
frame_no_11610.jpg,1920,1080,4,319,810,625,1074
frame_no_11610.jpg,1920,1080,7,2,612,282,1072
frame_no_07732.jpg,1920,1080,1,1547,682,1890,1059
frame_no_07732.jpg,1920,1080,6,1290,412,1557,833
frame_no_07732.jpg,1920,1080,7,968,186,1118,545
frame_no_03093.jpg,1920,1080,1,1521,677,1851,1067
frame_no_03093.jpg,1920,1080,3,1030,137,1072,301
frame_no_03093.jpg,1920,1080,4,978,127,1030,306
frame_no_18064.jpg,1920,1080,1,1365,685,1739,1072
frame_no_18064.jpg,1920,1080,7,1378,392,1620,742
frame_no_11316.jpg,1920,1080,1,1420,672,1669,1067
frame_no_11316.jpg,1920,1080,3,1144,438,1394,817
frame_no_11316.jpg,1920,1080,4,295,771,630,1077
frame_no_11316.jpg,1920,1080,7,0,804,192,1067
frame_no_07316.jpg,1920,1080,1,1264,649,1588,1067
